Fecha Dia/Mes/Año,Grupo de Maquinas,Maquina,Causa,No,# Operador,Turno,Articulo (MK),Calibre,Tipo,Metal,Tiempo Hrs
6/25/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,156873,1,MKo928,64X114,CDN,CU,0.38
6/25/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,54858,2,MKn727,79X306,2CA,AL,0.6
6/25/19,ENCINTADO NOMEX,NOMEX 7,Cambio de Carrete Take-Up,38,60637,1,MKo928,64X114,CDN,CU,0.35
6/25/19,ENCINTADO NOMEX,NOMEX 7,Cambio de Carrete Take-Up,38,73558,2,MKn727,79X306,2CA,AL,0.55
6/25/19,ENCINTADO NOMEX,POURTIER,Cambio de Carrete Take-Up,38,124335,1,MKo928,64X114,CDN,CU,0.37
6/25/19,ENCINTADO NOMEX,POURTIER,Cambio de Carrete Take-Up,38,31242,2,MKn727,79X306,2CA,AL,0.4
6/26/19,ESTIRADO GRUESO MAGNETO,KIESELST,Cambio de Carrete Take-Up,38,127232,1,MKe494,63X350,1/4 D,CU,0.24
6/26/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,59587,2,MKj877,91x410,SUAVE,CU,0.3
6/26/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,85014,3,MKo961,144X365,SUAVE,CU,0.28
6/26/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,88090,1,MKt561,116X325,1/4 D,CU,0.16
6/26/19,Devanado y Empaque,MR 1,Cambio de Carrete Take-Up,38,135167,2,MKj877,91x410,SUAVE,CU,0.17
6/26/19,Devanado y Empaque,MR 2,Cambio de Carrete Take-Up,38,47959,1,MKf754,76X390TR,1/2D T,r  CU,0.25
6/26/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,46764,2,MKj877,91x410,SUAVE,CU,0.08
6/26/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,78495,1,MKe494,63X350,1/4 D,CU,0.1
6/26/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,9730,3,MKo961,144X365,SUAVE,CU,0.28
6/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Cambio de Carrete Take-Up,38,124129,1,MKn734,124X330,2CA,AL,0.34
6/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Cambio de Carrete Take-Up,38,8314,3,MKj176,95X340,1CK,CU,0.76
6/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Cambio de Carrete Take-Up,38,92718,2,MKn735,130X260,2CA,AL,0.49
6/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Cambio de Carrete Take-Up,38,109410,2,MKi289,95X340,1CAPI,CU,0.63
6/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Cambio de Carrete Take-Up,38,4963,3,MKj176,95X340,1CK,CU,0.41
6/26/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Cambio de Carrete Take-Up,38,54153,1,MKn734,124X330,2CA,AL,0.68
6/26/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,114984,1,MKg435,182X364,CDN AL,AL,0
6/26/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,8335,3,MKo961,144X365,SUAVE,CU,0.08
6/26/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,85350,2,MKn735,130X260,2CA,AL,0.24
6/26/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,69586,3,MKo961,144X365,SUAVE,CU,1.06
6/26/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93044,1,MKn734,124X330,2CA,AL,0.52
6/26/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93277,2,MKn735,130X260,2CA,AL,0.56
6/26/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,8312,1,MKu129,67X421,DCD,CU,0.28
6/26/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,8312,2,MKu129,67X421,DCD,CU,0.42
6/26/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,8312,3,MKu129,67X421,DCD,CU,0.37
6/26/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,62743,1,MKu129,67X421,DCD,CU,0.4
6/26/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,62743,2,MKu129,67X421,DCD,CU,0.38
6/26/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,62743,3,MKu129,67X421,DCD,CU,0.3
6/26/19,ENCINTADO NOMEX,NOMEX 1,Cambio de Carrete Take-Up,38,153501,2,MKi289,95X340,1CAPI,CU,0.33
6/26/19,ENCINTADO NOMEX,NOMEX 1,Cambio de Carrete Take-Up,38,15949,1,MKn734,124X330,2CA,AL,0.47
6/26/19,ENCINTADO NOMEX,NOMEX 2,Cambio de Carrete Take-Up,38,152852,1,MKn734,124X330,2CA,AL,0.4
6/26/19,ENCINTADO NOMEX,NOMEX 2,Cambio de Carrete Take-Up,38,59031,2,MKi289,95X340,1CAPI,CU,0.6
6/26/19,ENCINTADO NOMEX,NOMEX 3,Cambio de Carrete Take-Up,38,123028,1,MKn734,124X330,2CA,AL,0.47
6/26/19,ENCINTADO NOMEX,NOMEX 3,Cambio de Carrete Take-Up,38,51553,2,MKi289,95X340,1CAPI,CU,0.48
6/26/19,ENCINTADO NOMEX,NOMEX 4,Cambio de Carrete Take-Up,38,145365,2,MKi289,95X340,1CAPI,CU,0.37
6/26/19,ENCINTADO NOMEX,NOMEX 4,Cambio de Carrete Take-Up,38,47956,1,MKn734,124X330,2CA,AL,0.45
6/26/19,ENCINTADO NOMEX,NOMEX 5,Cambio de Carrete Take-Up,38,122771,2,MKi289,95X340,1CAPI,CU,0.53
6/26/19,ENCINTADO NOMEX,NOMEX 5,Cambio de Carrete Take-Up,38,71151,1,MKn734,124X330,2CA,AL,0.58
6/26/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,156873,1,MKn734,124X330,2CA,AL,0.5
6/26/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,54858,2,MKi289,95X340,1CAPI,CU,0.38
6/26/19,ENCINTADO NOMEX,NOMEX 7,Cambio de Carrete Take-Up,38,60637,1,MKn734,124X330,2CA,AL,0.37
6/26/19,ENCINTADO NOMEX,NOMEX 7,Cambio de Carrete Take-Up,38,73558,2,MKi289,95X340,1CAPI,CU,0.43
6/26/19,ENCINTADO NOMEX,POURTIER,Cambio de Carrete Take-Up,38,124335,1,MKn734,124X330,2CA,AL,0.52
6/26/19,ENCINTADO NOMEX,POURTIER,Cambio de Carrete Take-Up,38,31242,2,MKi289,95X340,1CAPI,CU,0.35
6/27/19,ESTIRADO GRUESO MAGNETO,KIESELST,Cambio de Carrete Take-Up,38,123030,3,MKn735,130X260,2CA,AL,0.24
6/27/19,ESTIRADO GRUESO MAGNETO,KIESELST,Cambio de Carrete Take-Up,38,25242,2,MKt708,61X219,1/4 D,CU,0.33
6/27/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,59587,2,MKu130,70X421,DCD,CU,0.24
6/27/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,85014,3,MKn735,130X260,2CA,AL,0.24
6/27/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,88090,1,MKU129,67X421,DCD,CU,0.08
6/27/19,Devanado y Empaque,MR 1,Cambio de Carrete Take-Up,38,135167,1,MKU129,67X421,DCD,CU,0.34
6/27/19,Devanado y Empaque,MR 1,Cambio de Carrete Take-Up,38,135167,2,MKu130,70X421,DCD,CU,0.68
6/27/19,Devanado y Empaque,MR 1,Cambio de Carrete Take-Up,38,85014,3,MKn735,130X260,2CA,AL,0.08
6/27/19,Devanado y Empaque,MR 2,Cambio de Carrete Take-Up,38,47959,1,MKp008,69X229TR,1/2D T,r  CU,0.16
6/27/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,46764,2,MKt708,61X219,1/4 D,CU,0.08
6/27/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,78495,1,MKU129,67X421,DCD,CU,0.35
6/27/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Cambio de Carrete Take-Up,38,62743,1,MKU129,67X421,DCD,CU,0.57
6/27/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,114984,1,MKU129,67X421,DCD,CU,0.24
6/27/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,85350,2,MKt702,144X182,CDN AL,AL,0.39
6/27/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,69586,3,MKn735,130X260,2CA,AL,0.41
6/27/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93044,1,MKU129,67X421,DCD,CU,0.52
6/27/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93277,2,MKt702,144X182,CDN AL,AL,0.08
6/27/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,62743,1,MKU129,67X421,DCD,CU,0.34
6/27/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,8312,2,MKu129,67X421,DCD,CU,0.72
6/27/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,8312,3,MKu129,67X421,DCD,CU,0.45
6/27/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,62743,1,MKU129,67X421,DCD,CU,0.51
6/27/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,8312,2,MKu129,67X421,DCD,CU,0.67
6/27/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,8312,3,MKu129,67X421,DCD,CU,0.51
6/27/19,ENCINTADO NOMEX,NOMEX 1,Cambio de Carrete Take-Up,38,153501,2,MKt702,144X182,CDN AL,AL,0.17
6/27/19,ENCINTADO NOMEX,NOMEX 1,Cambio de Carrete Take-Up,38,159949,1,MKU129,67X421,DCD,CU,0.23
6/27/19,ENCINTADO NOMEX,NOMEX 3,Cambio de Carrete Take-Up,38,123028,1,MKU129,67X421,DCD,CU,0.48
6/27/19,ENCINTADO NOMEX,NOMEX 3,Cambio de Carrete Take-Up,38,51553,2,MKn735,130X260,2CA,AL,0.4
6/27/19,ENCINTADO NOMEX,NOMEX 4,Cambio de Carrete Take-Up,38,145365,2,MKn735,130X260,2CA,AL,0.33
6/27/19,ENCINTADO NOMEX,NOMEX 4,Cambio de Carrete Take-Up,38,71151,1,MKU129,67X421,DCD,CU,0.33
6/27/19,ENCINTADO NOMEX,NOMEX 5,Cambio de Carrete Take-Up,38,122771,2,MKn735,130X260,2CA,AL,0.37
6/27/19,ENCINTADO NOMEX,NOMEX 5,Cambio de Carrete Take-Up,38,71151,1,MKU129,67X421,DCD,CU,0.43
6/27/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,156873,1,MKU129,67X421,DCD,CU,0.38
6/27/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,4963,3,MKn735,130X260,2CA,AL,0.72
6/27/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,54858,2,MKn735,130X260,2CA,AL,0.37
6/27/19,ENCINTADO NOMEX,NOMEX 7,Cambio de Carrete Take-Up,38,60637,1,MKU129,67X421,DCD,CU,0.3
6/27/19,ENCINTADO NOMEX,POURTIER,Cambio de Carrete Take-Up,38,124335,1,MKU129,67X421,DCD,CU,0.32
6/27/19,ENCINTADO NOMEX,POURTIER,Cambio de Carrete Take-Up,38,31242,2,MKn735,130X260,2CA,AL,0.2
6/28/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,51657,1,MKu129,67X421,DCD,CU,0.27
6/28/19,Devanado y Empaque,MR 1,Cambio de Carrete Take-Up,38,135167,1,MKo445,78X132,PTD/AI,CU,0.34
6/28/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,85143,1,MKt607,177X325,AL SUA,VE AL,0.58
6/28/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93044,1,MKg439,204X408,AL SUA,VE AL,0.65
6/28/19,ENCINTADO NOMEX,NOMEX 1,Cambio de Carrete Take-Up,38,159949,1,MKt607,177X325,AL SUA,VE AL,0.27
6/28/19,ENCINTADO NOMEX,NOMEX 2,Cambio de Carrete Take-Up,38,152852,1,MKt607,177X325,AL SUA,VE AL,0.27
6/28/19,ENCINTADO NOMEX,NOMEX 3,Cambio de Carrete Take-Up,38,123028,1,MKt607,177X325,AL SUA,VE AL,0.42
6/28/19,ENCINTADO NOMEX,NOMEX 4,Cambio de Carrete Take-Up,38,124129,1,MKt607,177X325,AL SUA,VE AL,0.23
6/28/19,ENCINTADO NOMEX,NOMEX 5,Cambio de Carrete Take-Up,38,124129,1,MKt607,177X325,AL SUA,VE AL,0.27
6/28/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,156873,1,MKt607,177X325,AL SUA,VE AL,0.43
6/28/19,ENCINTADO NOMEX,NOMEX 7,Cambio de Carrete Take-Up,38,60637,1,MKt607,177X325,AL SUA,VE AL,0.35
6/28/19,ENCINTADO NOMEX,POURTIER,Cambio de Carrete Take-Up,38,124335,1,MKt607,177X325,AL SUA,VE AL,0.33
6/29/19,ESTIRADO GRUESO MAGNETO,KIESELST,Cambio de Carrete Take-Up,38,123030,2,MKg937,10,FD AL,AL,0.24
6/29/19,ESTIRADO GRUESO MAGNETO,KIESELST,Cambio de Carrete Take-Up,38,127232,1,MKu130,70X421,DCD,CU,0.08
6/29/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,51657,1,MKu130,70X421,DCD,CU,0.18
6/29/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,88090,2,MKp981,98X354,FD,CU,0.41
6/29/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,88090,3,MKj701,106X336,1/4 D,CU,0.29
6/29/19,Devanado y Empaque,MR 1,Cambio de Carrete Take-Up,38,135167,1,MKu130,70X421,DCD,CU,0.34
6/29/19,Devanado y Empaque,MR 1,Cambio de Carrete Take-Up,38,42405,2,MKp981,98X354,FD,CU,0.32
6/29/19,Devanado y Empaque,MR 1,Cambio de Carrete Take-Up,38,42405,3,MKu129,67X421,DCD,CU,0.08
6/29/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,78495,2,MKp981,98X354,FD,CU,0.37
6/29/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,78495,3,MKj701,106X336,1/4 D,CU,0.4
6/29/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Cambio de Carrete Take-Up,38,109410,3,MKj701,106X336,1/4 D,CU,0.75
6/29/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Cambio de Carrete Take-Up,38,92718,2,MKg937,10,FD AL,AL,0.08
6/29/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Cambio de Carrete Take-Up,38,109410,2,MKg937,10,FD AL,AL,0.5
6/29/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,114984,2,MKg937,10,FD AL,AL,0.45
6/29/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,114984,3,MKj701,106X336,1/4 D,CU,0.25
6/29/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,85143,1,MKu130,70X421,DCD,CU,1.25
6/29/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93044,1,MKu130,70X421,DCD,CU,0.89
6/29/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93277,2,MKg937,10,FD AL,AL,0.32
6/29/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93277,3,MKj701,106X336,1/4 D,CU,0.48
6/29/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,8312,1,MKu129,67X421,DCD,CU,0.51
6/29/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,8312,2,MKu129,67X421,DCD,CU,0.34
6/29/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,8312,3,MKu129,67X421,DCD,CU,0.62
6/29/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,8312,1,MKu129,67X421,DCD,CU,0.51
6/29/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,8312,2,MKu129,67X421,DCD,CU,0.34
6/29/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,8312,3,MKu129,67X421,DCD,CU,0.34
6/29/19,ENCINTADO NOMEX,NOMEX 1,Cambio de Carrete Take-Up,38,159949,1,MKu130,70X421,DCD,CU,0.38
6/29/19,ENCINTADO NOMEX,NOMEX 2,Cambio de Carrete Take-Up,38,152852,1,MKu130,70X421,DCD,CU,0.37
6/29/19,ENCINTADO NOMEX,NOMEX 2,Cambio de Carrete Take-Up,38,153501,2,MKg937,10,FD AL,AL,0.52
6/29/19,ENCINTADO NOMEX,NOMEX 4,Cambio de Carrete Take-Up,38,145365,2,MKg937,10,FD AL,AL,0.5
6/29/19,ENCINTADO NOMEX,NOMEX 4,Cambio de Carrete Take-Up,38,47956,1,MKu130,70X421,DCD,CU,0.32
6/29/19,ENCINTADO NOMEX,NOMEX 5,Cambio de Carrete Take-Up,38,122771,1,MKn743,118X293,2CA,AL,0.37
6/29/19,ENCINTADO NOMEX,NOMEX 5,Cambio de Carrete Take-Up,38,71151,2,MKg937,10,FD AL,AL,0.43
6/29/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,31242,1,MKn743,118X293,2CA,AL,0.48
6/29/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,54858,2,MKg937,10,FD AL,AL,0.43
6/29/19,ENCINTADO NOMEX,NOMEX 7,Cambio de Carrete Take-Up,38,51553,2,MKg937,10,FD AL,AL,0.43
6/29/19,ENCINTADO NOMEX,NOMEX 7,Cambio de Carrete Take-Up,38,60637,1,MKn743,118X293,2CA,AL,0.43
6/29/19,ENCINTADO NOMEX,POURTIER,Cambio de Carrete Take-Up,38,156873,2,MKg937,10,FD AL,AL,0.65
6/30/19,ESTIRADO GRUESO MAGNETO,KIESELST,Cambio de Carrete Take-Up,38,127232,1,MKg384,162X324,CDN,CU,0.24
6/30/19,ESTIRADO GRUESO MAGNETO,KIESELST,Cambio de Carrete Take-Up,38,25242,2,MKg384,162X324,CDN,CU,0.16
6/30/19,ESTIRADO GRUESO MAGNETO,KIESELST,Cambio de Carrete Take-Up,38,25242,3,MKg384,162X324,CDN,CU,0.41
6/30/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,51657,1,MKg384,162X324,CDN,CU,0.3
6/30/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,85014,2,MKg384,162X324,CDN,CU,0.27
6/30/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,88090,3,MKg384,162X324,CDN,CU,0.48
6/30/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,78495,2,MKg384,162X324,CDN,CU,0.2
6/30/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,9734,1,MKg384,162X324,CDN,CU,0.13
6/30/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Cambio de Carrete Take-Up,38,54153,3,MKg384,162X324,CDN,CU,1.02
6/30/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,114984,3,MKg384,162X324,CDN,CU,0.3
6/30/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,8335,2,MKg384,162X324,CDN,CU,0.49
6/30/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,85143,1,MKg384,162X324,CDN,CU,0.28
6/30/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,85350,1,MKg384,162X324,CDN,CU,0.4
6/30/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93044,2,MKg384,162X324,CDN,CU,0.46
6/30/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93044,3,MKg384,162X324,CDN,CU,0.78
6/30/19,ENCINTADO NOMEX,NOMEX 1,Cambio de Carrete Take-Up,38,159949,1,MKg384,162X324,CDN,CU,0.65
6/30/19,ENCINTADO NOMEX,NOMEX 3,Cambio de Carrete Take-Up,38,33572,1,MKg384,162X324,CDN,CU,0.6
6/30/19,ENCINTADO NOMEX,NOMEX 7,Cambio de Carrete Take-Up,38,33572,1,MKg384,162X324,CDN,CU,0.63
7/1/19,ESTIRADO GRUESO MAGNETO,KIESELST,Cambio de Carrete Take-Up,38,123030,2,MKj064,182X525,SUAVE,CU,0.5
7/1/19,ESTIRADO GRUESO MAGNETO,KIESELST,Cambio de Carrete Take-Up,38,127232,1,MKf754,76X390TR,1/2D T,r  CU,0.24
7/1/19,ESTIRADO GRUESO MAGNETO,KIESELST,Cambio de Carrete Take-Up,38,25242,3,MKj272,182X182,CDN,CU,0.4
7/1/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,59587,1,MKf754,76X390TR,1/2D T,r  CU,0.28
7/1/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,85014,2,MKj064,182X525,SUAVE,CU,0.3
7/1/19,Devanado y Empaque,DECCO,Cambio de Carrete Take-Up,38,88090,3,MKj272,182X182,CDN,CU,0.56
7/1/19,Devanado y Empaque,MR 1,Cambio de Carrete Take-Up,38,135167,1,MKf754,76X390TR,1/2D T,r  CU,0.17
7/1/19,Devanado y Empaque,MR 1,Cambio de Carrete Take-Up,38,42405,2,MKj064,182X525,SUAVE,CU,0.08
7/1/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,46764,1,MKf754,76X390TR,1/2D T,r  CU,0.16
7/1/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,78495,3,MKj272,182X182,CDN,CU,0.2
7/1/19,Devanado y Empaque,REDEX,Cambio de Carrete Take-Up,38,9730,2,MKj064,182X525,SUAVE,CU,0.33
7/1/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Cambio de Carrete Take-Up,38,124129,3,MKj272,182X182,CDN,CU,0.26
7/1/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Cambio de Carrete Take-Up,38,8314,2,MKi289,95X340,1CAPI,CU,0.48
7/1/19,ENCINTADORA DE INDUCCIO,N KAPTON 1,Cambio de Carrete Take-Up,38,92718,1,MKf754,76X390TR,1/2D T,r  CU,0.08
7/1/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Cambio de Carrete Take-Up,38,109410,1,MKf754,76X390TR,1/2D T,r  CU,0.51
7/1/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Cambio de Carrete Take-Up,38,4963,2,MKi289,95X340,1CAPI,CU,0.62
7/1/19,ENCINTADORA DE INDUCCIO,N KAPTON 2,Cambio de Carrete Take-Up,38,54153,3,MKj272,182X182,CDN,CU,0.85
7/1/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,114984,3,MKj272,182X182,CDN,CU,0.48
7/1/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,8335,2,MKn741,150X504,2CA,AL,0.41
7/1/19,RECTANGULARES  (GPO 11),C. BWE,Cambio de Carrete Take-Up,38,85350,1,MKn737,133X329,2CA,AL,0.56
7/1/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,69586,2,MKn743,118X293,2CA,AL,0.46
7/1/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93044,3,MKj272,182X182,CDN,CU,0.44
7/1/19,RECTANGULARES  (GPO 11),C.HOLTON,Cambio de Carrete Take-Up,38,93277,1,MKf754,76X390TR,1/2D T,r  CU,0.29
7/1/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,62743,1,MKu130,70X421,DCD,CU,0.1
7/1/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,62743,2,MKu130,70X421,DCD,CU,0.55
7/1/19,RECTANGULARES  (GPO 11),FVIDRIO1,Cambio de Carrete Take-Up,38,62743,3,MKu130,70X421,DCD,CU,0.38
7/1/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,62743,1,MKu130,70X421,DCD,CU,0.24
7/1/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,62743,2,MKu130,70X421,DCD,CU,0.29
7/1/19,RECTANGULARES  (GPO 11),FVIDRIO2,Cambio de Carrete Take-Up,38,62743,3,MKu130,70X421,DCD,CU,0.31
7/1/19,ENCINTADO NOMEX,NOMEX 1,Cambio de Carrete Take-Up,38,153501,1,MKf754,76X390TR,1/2D T,r  CU,0.63
7/1/19,ENCINTADO NOMEX,NOMEX 1,Cambio de Carrete Take-Up,38,159949,2,MKi289,95X340,1CAPI,CU,0.8
7/1/19,ENCINTADO NOMEX,NOMEX 2,Cambio de Carrete Take-Up,38,13501,1,MKf754,76X390TR,1/2D T,r  CU,0.47
7/1/19,ENCINTADO NOMEX,NOMEX 2,Cambio de Carrete Take-Up,38,152852,2,MKi289,95X340,1CAPI,CU,0.67
7/1/19,ENCINTADO NOMEX,NOMEX 3,Cambio de Carrete Take-Up,38,123028,2,MKi289,95X340,1CAPI,CU,0.8
7/1/19,ENCINTADO NOMEX,NOMEX 3,Cambio de Carrete Take-Up,38,51553,1,MKf754,76X390TR,1/2D T,r  CU,0.75
7/1/19,ENCINTADO NOMEX,NOMEX 4,Cambio de Carrete Take-Up,38,145365,1,MKf754,76X390TR,1/2D T,r  CU,0.58
7/1/19,ENCINTADO NOMEX,NOMEX 4,Cambio de Carrete Take-Up,38,71151,2,MKi289,95X340,1CAPI,CU,0.5
7/1/19,ENCINTADO NOMEX,NOMEX 5,Cambio de Carrete Take-Up,38,122771,1,MKf754,76X390TR,1/2D T,r  CU,0.75
7/1/19,ENCINTADO NOMEX,NOMEX 5,Cambio de Carrete Take-Up,38,47956,2,MKj272,182X182,CDN,CU,0.73
7/1/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,156873,2,MKj272,182X182,CDN,CU,0.83
7/1/19,ENCINTADO NOMEX,NOMEX 6,Cambio de Carrete Take-Up,38,54858,1,MKf754,76X390TR,1/2D T,r  CU,0.5
7/1/19,ENCINTADO NOMEX,NOMEX 7,Cambio de Carrete Take-Up,38,59031,1,MKf754,76X390TR,1/2D T,r  CU,0.82
7/1/19,ENCINTADO NOMEX,NOMEX 7,Cambio de Carrete Take-Up,38,60637,2,MKj272,182X182,CDN,CU,0.8
7/1/19,ENCINTADO NOMEX,POURTIER,Cambio de Carrete Take-Up,38,124335,2,MKj272,182X182,CDN,CU,0.75
7/1/19,ENCINTADO NOMEX,POURTIER,Cambio de Carrete Take-Up,38,31242,1,MKf754,76X390TR,1/2D T,r  CU,0.42
